Time,X_CrestFactor,X_Deviation,X_Displacement,X_Kurtosis,X_OAVelocity,X_Peakmg,X_RMSmg,X_Skewness,Y_CrestFactor,Y_Deviation,Y_Displacement,Y_Kurtosis,Y_OAVelocity,Y_Peakmg,Y_RMSmg,Y_Skewness,Z_CrestFactor,Z_Deviation,Z_Displacement,Z_Kurtosis,Z_OAVelocity,Z_Peakmg,Z_RMSmg,Z_Skewness,Temp_SenVal,INV.HZ,INV.KW,RPM,馬達級數,DESCRIPION
2021/8/26 08:48,265,59,31,-83,284,822,581,4,134,42,20,-3,210,555,392,4,363,16,15,-14,94,219,154,0,45312,53.59,65.5178,3600,2,聯軸器
2021/8/26 09:48,268,59,28,-81,291,826,584,3,85,41,22,5,211,537,379,7,377,16,20,0,101,216,153,0,45750,53.59,65.5391,3600,2,聯軸器
2021/8/26 10:48,273,60,33,-79,288,835,590,3,119,41,20,0,207,540,382,3,359,16,18,-4,100,229,161,1,45750,53.62,65.5008,3600,2,聯軸器
2021/8/26 11:48,256,59,29,-80,291,833,589,1,81,41,21,2,208,541,383,-1,399,16,17,5,96,225,159,-1,45937,53.59,64.8845,3600,2,聯軸器
2021/8/26 15:48,261,59,29,-85,266,830,587,3,116,41,22,1,203,528,373,3,349,16,22,-3,103,217,153,0,46187,53.59,65.888,3600,2,聯軸器
2021/8/26 16:18,623,4,29,-11,68,29,20,13,205,3,29,-14,71,29,20,2,583,3,40,66,93,31,22,-7,46562,53.55,65.613,3600,2,聯軸器
2021/8/26 17:06,195,153,79,-101,808,2166,1532,-24,330,79,85,2,641,1121,793,-11,377,171,63,-56,934,2424,1714,47,46562,53.66,65.1292,3600,2,聯軸器
2021/8/26 18:06,178,169,87,-101,899,2389,1689,-26,308,75,74,7,616,1064,752,-21,381,181,60,-50,965,2551,1804,47,46312,53.64,64.5726,3600,2,聯軸器
2021/8/26 19:06,150,165,90,-100,879,2344,1657,-29,282,81,69,10,651,1155,817,-21,379,178,62,-59,964,2527,1787,43,46125,53.55,65.4052,3600,2,聯軸器
2021/8/26 22:06,146,160,89,-94,875,2270,1605,-29,389,86,96,28,724,1235,873,-16,378,177,73,-67,970,2505,1771,35,46187,53.6,65.7129,3600,2,聯軸器
2021/8/27 00:06,178,165,95,-95,900,2332,1649,-31,302,82,75,14,687,1165,824,-22,355,175,79,-71,971,2479,1753,33,45687,53.58,65.6301,3600,2,聯軸器
2021/8/27 03:06,206,146,103,-84,857,2068,1462,-28,337,85,95,15,752,1206,853,-23,291,165,67,-82,924,2332,1649,26,45812,53.68,65.2824,3600,2,聯軸器
2021/8/27 04:06,149,150,99,-88,860,2132,1507,-29,348,86,85,23,750,1225,866,-14,298,169,64,-84,947,2394,1693,24,45625,53.57,65.7631,3600,2,聯軸器
2021/8/27 05:06,178,149,101,-88,851,2117,1497,-30,318,87,90,17,756,1245,880,-16,328,171,74,-81,956,2422,1713,25,45437,53.63,66.2232,3600,2,聯軸器
2021/8/27 06:06,180,158,115,-95,906,2228,1576,-25,247,86,94,15,761,1215,859,-34,324,169,80,-82,945,2390,1690,27,45437,53.61,66.286,3600,2,聯軸器
2021/8/27 07:06,159,153,101,-90,892,2170,1534,-27,299,87,100,24,764,1247,882,-23,308,168,75,-82,954,2383,1685,26,45187,53.64,65.2058,3600,2,聯軸器
2021/8/27 08:06,144,151,109,-86,880,2159,1527,-28,320,88,83,8,763,1250,884,-19,316,171,68,-85,949,2429,1718,25,45125,53.58,65.7968,3600,2,聯軸器
2021/8/27 08:06,144,151,109,-86,880,2159,1527,-28,320,88,83,8,763,1250,884,-19,316,171,68,-85,949,2429,1718,25,45062,53.58,65.7968,3600,2,聯軸器
2021/8/27 09:06,175,160,121,-93,919,2265,1602,-26,297,88,89,6,775,1257,889,-28,335,170,80,-76,960,2412,1706,28,45250,53.58,65.2484,3600,2,聯軸器
2021/8/27 10:06,197,163,106,-89,924,2306,1631,-27,224,90,89,8,768,1276,902,-24,351,173,79,-75,969,2446,1729,27,45375,53.51,65.5493,3600,2,聯軸器
2021/8/27 11:06,151,162,113,-93,922,2293,1621,-27,257,89,97,4,772,1265,895,-26,288,172,78,-87,955,2438,1724,26,45750,53.58,65.5471,3600,2,聯軸器
2021/8/27 13:06,134,159,121,-87,916,2260,1598,-26,341,88,79,7,759,1256,888,-24,313,169,66,-86,955,2407,1702,28,45500,53.58,65.6531,3600,2,聯軸器
2021/8/27 14:06,199,155,107,-80,885,2175,1538,-28,267,88,98,8,776,1243,879,-28,306,166,73,-86,925,2339,1654,26,45500,53.59,66.159,3600,2,聯軸器
2021/8/27 15:06,223,166,135,-90,961,2356,1666,-31,311,92,105,2,787,1311,927,-26,373,178,88,-79,986,2523,1784,29,45437,53.57,65.3784,3600,2,聯軸器
2021/8/27 16:06,217,161,99,-83,903,2278,1611,-28,315,90,105,13,788,1278,904,-24,321,171,72,-88,956,2428,1717,25,45125,53.58,65.8073,3600,2,聯軸器
2021/8/27 18:06,192,144,110,-72,863,2027,1433,-30,332,88,85,13,767,1248,882,-15,278,162,76,-91,923,2295,1623,23,45437,53.64,65.9498,3600,2,聯軸器
2021/8/27 19:06,182,155,89,-78,880,2189,1548,-30,321,88,82,12,761,1246,881,-23,300,165,71,-94,921,2329,1647,21,46250,53.59,65.8504,3600,2,聯軸器
2021/8/27 20:06,140,161,129,-83,940,2278,1611,-29,267,90,104,-1,785,1282,906,-27,299,172,81,-93,965,2434,1721,23,46187,53.54,65.317,3600,2,聯軸器
2021/8/27 21:22,239,149,95,-73,854,2107,1490,-24,305,87,100,6,791,1234,873,-23,315,159,86,-88,912,2255,1594,23,46187,53.65,66.0462,3600,2,聯軸器
2021/8/27 22:06,198,159,103,-77,916,2245,1587,-27,331,90,108,-1,797,1274,901,-20,289,168,79,-92,947,2367,1674,24,46187,53.59,65.6166,3600,2,聯軸器
2021/8/27 23:06,193,161,99,-83,927,2266,1602,-28,291,90,102,3,802,1275,901,-30,290,165,84,-91,943,2344,1657,23,46250,53.59,65.4951,3600,2,聯軸器
2021/8/28 00:06,237,157,121,-73,916,2241,1585,-29,270,89,120,-3,812,1259,890,-19,313,170,77,-97,942,2409,1703,23,47000,53.58,65.6874,3600,2,聯軸器
2021/8/28 01:06,201,158,120,-80,906,2234,1580,-27,278,89,105,4,807,1269,897,-28,309,164,69,-92,921,2330,1648,25,47062,53.61,65.4105,3600,2,聯軸器
2021/8/28 02:06,212,144,112,-70,874,2054,1452,-30,325,88,94,1,791,1249,883,-18,272,164,73,-95,936,2329,1646,22,47250,53.68,65.2279,3600,2,聯軸器
2021/8/28 03:06,224,144,120,-68,887,2043,1444,-29,362,85,103,4,799,1205,852,-14,274,158,75,-100,892,2227,1574,19,46312,53.59,65.7979,3600,2,聯軸器
2021/8/28 04:06,217,151,129,-73,908,2150,1520,-28,342,89,98,5,810,1267,896,-27,291,163,78,-91,932,2313,1635,23,46500,53.61,65.3045,3600,2,聯軸器
2021/8/28 05:06,180,151,120,-69,889,2148,1518,-30,267,88,105,1,811,1249,883,-15,286,165,70,-96,938,2341,1655,22,47312,53.54,64.9357,3600,2,聯軸器
2021/8/28 06:06,177,155,107,-74,894,2188,1547,-30,335,87,101,-1,794,1229,869,-18,266,166,80,-101,937,2346,1659,22,47250,53.65,65.6409,3600,2,聯軸器
